State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Village Code,Pincode,Category,Status
Tamil Nadu,Krishnagiri,577,Krishnagiri,5891,Helekrishnnapuram,,643869,635121,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Krishnagiri,5891,Helekundani,,643881,635121,Rural,Inhabitant
Tamil Nadu,Karur,576,Kulithalai,5771,Hiranyamangalam,,635625,639107,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Shoolagiri,6641,Hosahalli (U),ஒசஹள்ளி (உ),932173,635107,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Shoolagiri,6641,Hosapalli,,643842,635119,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Denkanikottai,5892,Hosappuram,,644011,635113,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Hosur,5890,Hosur,,933531,635109,Urban,Inhabitant
Tamil Nadu,Krishnagiri,577,Hosur,5890,Hosur Town,,933532,635109,Urban,Inhabitant
Tamil Nadu,The Nilgiris,587,Coonoor,5758,Hubbathala (Ct),,635116,643231,Rural,Inhabitant
Tamil Nadu,The Nilgiris,587,Coonoor,5758,Hubhathalai,,910517,643204,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Hudson Nagaram,,628985,602023,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Hudsonpuram,,628981,602023,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Mettupalayam,5895,Hulical Drug R.F.,,644361,641305,Unmapped,Inhabitant
Tamil Nadu,The Nilgiris,587,Coonoor,5758,Hulical1,,931899,643204,Urban,Inhabitant
Tamil Nadu,The Nilgiris,587,Coonoor,5758,Hulical2,,931900,643204,Urban,Inhabitant
Tamil Nadu,The Nilgiris,587,Udhagamandalam,5756,Hullathi,,635093,643003,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Hussain Nagaram,ஹுசைன் நகரம்,933245,602105,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Oddanchatram,5761,I.Vadipatti,,635186,624616,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Harur,5886,Ichambadi,,643290,636902,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Karimangalam,6622,Ichampadi,,643348,635202,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Hosur,5890,Ichangoor,,643724,635103,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Avudayarkoil,5828,Ichangudi,,639932,614616,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Sendamangalam,6632,Ichchampatti,,634595,637020,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Ichcheri,,632573,604101,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Pudukkottai,5821,Ichiadi I Bit,,639435,622004,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Pudukkottai,5821,Ichiadi II Bit,,639436,622004,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Avudayarkoil,5828,Ichikottai Iind Bit,,639915,614618,Rural,Inhabitant
Tamil Nadu,Erode,573,Kodumudi,6637,Ichipalayam,,635071,638151,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Uthukuli,6616,Ichipalayam,,644735,638458,Rural,Inhabitant
Tamil Nadu,Erode,573,Kodumudi,6637,Ichipalayam B,இச்சிபாளையம்  ஆ,933109,638151,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Palladam,5905,Ichipatti,,644814,641668,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Vanur,5730,Idaichcheri,,632764,604154,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Kadayanallur,6639,Idaikal,,642754,627804,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Ambasamudram,5878,Idaikal Part 2,இடைகால் பகுதி 2,932755,627602,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Ambasamudram,5878,Idaikkal Part 1,,642932,627602,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Sivaganga,5832,Idaikkattur,,640320,630602,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kovilpatti,5862,Idaiseval,,642184,628716,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kovilpatti,5862,Idaiseval II,,933407,628716,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Sivaganga,5832,Idaiyamelur,,640253,630562,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Nanguneri,5879,Idaiyankulam,,643012,627502,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Idaiyankulam,,641556,626129,Rural,Inhabitant
Tamil Nadu,Salem,584,Omalur,5737,Idaiyapatti,,633868,636306,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Vanur,5730,Idaiyapattu,,632794,605652,Rural,Inhabitant
Tamil Nadu,Salem,584,Pethanaickanpalayam,6618,Idaiyappatti,,634231,636114,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Aranthangi,5826,Idaiyar,,639751,614629,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Nagapattinam,5799,Idaiyathangudi,,637629,609702,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Lalgudi,5777,Idaiyathumangalam,,635956,621218,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Manamelkudi,5827,Idaiyattimangalam,,639838,614619,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Manamelkudi,5827,Idaiyattur,,639799,614620,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Virudhachalam,5793,Idaiyur,,637151,606302,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Kilakarai,6654,Idambadal,,642059,623515,Rural,Inhabitant
Tamil Nadu,Salem,584,Sankari,5739,Idanganasalai Bit1,,931947,637502,Urban,Inhabitant
Tamil Nadu,Salem,584,Sankari,5739,Idanganasalai Bit2,,931951,637502,Urban,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Lalgudi,5777,Idangimangalam,இடங்கிமங்கலம்,932016,621712,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Kurinjipadi,5790,Idankondambattu,,636708,607301,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Viluppuram,5731,Idappalaiyam,,632928,605402,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,Idayagudi,,640213,630312,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Oddanchatram,5761,Idayakottai,,635200,624704,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Gingee,5728,Idayalam (Mel),,632410,604202,Rural,Inhabitant
Tamil Nadu,Madurai,578,Kalligudi,6615,Idayanathan,,640996,625701,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Natham,5763,Idayapatti,,635317,624401,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai East,5960,Idayapatti,,640676,625110,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Chengalpattu,5706,Ideeyankodumanthangal,,629472,603101,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Annur,5955,Idikarai,,932164,641022,Urban,Inhabitant
Tamil Nadu,Krishnagiri,577,Hosur,5890,Idipalli,,643688,635103,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Krishnagiri,5891,Idipalli,,643854,635121,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Krishnagiri,5891,Idipalli,,643852,635121,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Kamuthi,5858,Idivilagi,,642044,623115,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Mohanur,6635,Idumbankulam,,634753,637017,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Muthupettai,7408,Idumbavanam,,638377,614703,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Tiruppursouth,5968,Iduvai,,931810,641687,Rural,Un-Inhabitant
Tamil Nadu,Tiruppur,634,Tiruppursouth,5968,Iduvai (Ct),,644797,641687,Rural,Inhabitant
Tamil Nadu,Erode,573,Thalavadi,6539,Iggalore,,634774,638461,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Perur,5957,Ikaraipoluvampatty (N),,932267,641109,Unmapped,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Ikkadu,,629040,602021,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Ikkadu Kandigai,ஈக்காடு கண்டிகை,933168,602021,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Perur,5957,Ikkaraibooluvampatti,,644453,641109,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Marungapuri,5954,Ikkaraikosakurichi,,636127,621314,Rural,Inhabitant
Tamil Nadu,Erode,573,Sathyamangalam,5749,Ikkarainegamam,,634800,638402,Rural,Inhabitant
Tamil Nadu,Erode,573,Sathyamangalam,5749,Ikkaraithathapalli,,634798,638451,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Bargur,6613,Ikondamkothapalli.,,643965,635203,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Ilaiyalur,,637592,609302,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Harur,5886,Ilaiyampatty,,643305,636903,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Sankarankoil,5871,Ilaiyarasanendal,,642229,627713,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kovilpatti,5862,Ilaiyarasanenthal,,933408,627713,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Tiruvadanai,5855,Ilaiyathanvayal,,641801,623404,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,Ilakkanivayal,,640145,630302,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Ilamangalam,,632614,604102,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Tittakudi,5794,Ilamangalam (T),இளமங்கலம் தி,933625,606106,Urban,Inhabitant
Tamil Nadu,Madurai,578,Madurai East,5960,Ilamanur,,640686,625201,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Ilayangudi,5834,Ilamanur,,640479,630709,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Ettayapuram,5863,Ilambuvanam,,642274,628902,Rural,Inhabitant
Tamil Nadu,Salem,584,Salem South,5970,Ilampillai,,932060,637502,Urban,Inhabitant
Tamil Nadu,Ramanathapuram,583,Mudukulathur,5857,Ilanchembur,,641999,623704,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai East,5960,Ilandaikkulam,,640668,625023,Unmapped,Inhabitant
Tamil Nadu,Tenkasi,733,Sankarankoil,5871,Ilandaikulam,,642692,627953,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Watrap,6675,Ilandaikulam,,641215,626149,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Karaikkudi,5830,Ilandamangalam,,640118,630709,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Nagapattinam,5799,Ilandambanur,,637682,611108,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Rajapalayam,5847,Ilandiraikondan,,641192,626136,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Veppur,5953,Ilangiyanur,,637071,606302,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai East,5960,Ilangiyendal,,640655,625107,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Nanguneri,5879,Ilangulam,,643049,627108,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Tenkasi,5873,Ilanji,,933527,627805,Urban,Inhabitant
Tamil Nadu,Ramanathapuram,583,Mudukulathur,5857,Ilankakoor,,641986,623711,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Thiruppathur,5829,Ilankudi,,640038,630206,Both,Inhabitant
Tamil Nadu,Madurai,578,Vadipatti,5837,Ilavankulam,,933658,625218,Urban,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kayathar,6628,Ilavelangal,,642411,628714,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Ilayangudi,5834,Ilayangudi North,,640460,630702,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Ilayangudi,5834,Ilayangudi South,,640461,630702,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Nanguneri,5879,Ilayankulam,,643024,627108,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Thiruppathur,5829,Ilayathagudi North,,639988,630205,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Thiruppathur,5829,Ilayathagudi South,,639989,630205,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Ulundurpettai,5735,Ilevathadi,,633745,607805,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Namakkal,5747,Illaiyapuram Ayan,,634631,637001,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Tiruporur,5958,Illalur,,629435,603110,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Tiruporur,5958,Illalur Rf,,629556,603110,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Viluppuram,5731,Illangadu,,632957,605108,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Cheyyur,5711,Illedu,,630255,603401,Rural,Inhabitant
Tamil Nadu,Erode,573,Anthiyur,5969,Illippili,,634857,638502,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Gingee,5728,Illodu,,632350,604210,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thiruvonam,7406,Illupaividuthy,,638935,614614,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Polur,5724,Illupakunam,,631669,606903,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Karaikkudi,5830,Illuppaikkudi,,640090,630202,Urban,Inhabitant
Tamil Nadu,Krishnagiri,577,Uthangarai,5894,Illuppaikuttapatti,,644247,635207,Rural,Inhabitant
Tamil Nadu,Ranipet,731,Arakonam,5715,Illuppaithandalam,,630628,631151,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Ariyalur,5787,Illuppaiyur,,636454,621718,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Illuppaiyur,,641615,626129,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Papanasam,5812,Illuppakkorai,,638605,614202,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Papanasam,5812,Illuppakkorai Bit,,638606,614202,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai North,5836,Illuppakudi,,640622,625014,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Mettupalayam,5895,Illuppanatham,,644343,641302,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Kancheepuram,5707,Illuppapattu,,629614,631561,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Iluppur,5818,Illuppur,,932850,622102,Urban,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Illuppur,,629080,602002,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Tiruttani,5696,Illuppur,,628901,631204,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Tiruchengode,5745,Illupuli,,634433,637202,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Ponneri,5694,Ilupakkam,,628649,601204,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Sivaganga,5832,Iluppaikkudi,,640249,630562,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Iluppaikkulam,,641511,626129,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Kariapatti,5851,Iluppaikulam,,641395,626106,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Cheranmahadevi,6648,Iluppaikurichi,,642945,627602,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Ulundurpettai,5735,Iluppaiyur,,633738,606107,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kovilpatti,5862,Iluppaiyurani (Ct),,642240,628502,Rural,Inhabitant
Tamil Nadu,Madurai,578,Kalligudi,6615,Iluppakulam,,641004,625701,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Udumalaipettai,5906,Iluppanagaram,,644891,642205,Rural,Inhabitant
Tamil Nadu,Salem,584,Thalaivasal,7120,Iluppanatham,,634332,636116,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Kilpennathur,6630,Iluppanthangal,,632188,606755,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Iluppur,,637619,609308,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Kilvelur,5800,Iluppur,,637725,611105,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Vanur,5730,Ilvampattu,,632776,605109,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Chetpet,6617,Imapuram,,631487,632313,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Alangudi,5824,Immanampatti,,639620,622303,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Shoolagiri,6641,Immidinayaganapalli,,643832,635115,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Ettayapuram,5863,Inam Arunachalapuram,,642256,626202,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Inam Asur,,638491,612501,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Manapparai,5781,Inam Edayapatti,,636046,621306,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Nanguneri,5879,Inam Idaiyankulam,,643010,627501,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Tiruvannamalai,5727,Inam Kariyandal,,632107,606604,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Sivagiri,5870,Inam Kovilpatti,,642620,627757,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Manapparai,5781,Inam Kovilpatti,இனாம்கோவில்பட்டி,636061,621305,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Kuthalam,5797,Inam Kuthalam,இனாம் குத்தாலம்,933782,609801,Urban,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kovilpatti,5862,Inam Maniyachi (Ct),,642242,628502,Rural,Inhabitant
Tamil Nadu,Madurai,578,Melur,5835,Inam Pandangudi,,640491,625103,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Manapparai,5781,Inam Pudur,,636039,621305,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Manapparai,5781,Inam Reddiyapatty,இனாம் ரெட்டியப்பட்டி,932561,621306,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Kuthalam,5797,Inam Senniyanallur,,637513,609808,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Kuthalam,5797,Inam Tiruvalangadu,,637517,609810,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Kuthalam,5797,Inam Umambalpuram,இனாம் உமாம்பால்புரம்,933783,609801,Urban,Inhabitant
Tamil Nadu,Thiruvarur,590,Valangaiman,5803,Inamkiliyur,,637853,614208,Rural,Inhabitant
Tamil Nadu,Karur,576,Aravakurichi,5768,Inanganur,,635535,639205,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thanjavur,5814,Inathukanpatti,,638831,613005,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Cheyyur,5711,Indalur,,630235,603301,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Budalur,5966,Indalur,,638761,613102,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Karimangalam,6622,Indamangalam,,643259,635205,Rural,Inhabitant
Tamil Nadu,Erode,573,Sathyamangalam,5749,Indiampalayam,,634813,638454,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Kallakkurichi,5734,Indili,,633477,606202,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Gingee,5728,Indirasankuppam,,632396,604203,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Chetpet,6617,Indiravanam,,631725,632313,Rural,Inhabitant
Tamil Nadu,Erode,573,Perundurai,5752,Ingur,,635000,638052,Rural,Inhabitant
Tamil Nadu,Erode,573,Perundurai,5752,Ingur B,ஈங்கூர் ஆ,933141,638052,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Kancheepuram,5707,Injambakkam,,629604,631552,Rural,Inhabitant
Tamil Nadu,Erode,573,Modakkurichi,6636,Injampalli,,635053,638104,Rural,Inhabitant
Tamil Nadu,Erode,573,Modakkurichi,6636,Injampalli B,ஈஞ்சம்பள்ளி  ஆ,933197,638104,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Sivakasi,5849,Injar,,641279,626124,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Injikollai,,638571,612605,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Vandavasi,5723,Injimedu,,631478,604503,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Ponneri,5694,Injur,,628631,601201,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Kalvarayan Hills,7055,Innadu (P),,633305,606209,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Innambur,,638487,612303,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Tirupathur,5720,Inner Javudu R.F,,631153,635703,Rural,Inhabitant
Tamil Nadu,Karur,576,Kulithalai,5771,Inungur,,635623,639110,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Ettayapuram,5863,Irachi,,642285,628720,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Nanguneri,5879,Iraippuvari,,643048,627108,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Iraiyanur,,632672,604102,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Irandankattalai,,638519,612202,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Kundrathur,7057,Irandankattalai (Og),,629362,600128,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Cuddalore,5789,Irandayiravilagam,,636636,607109,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai North,5836,Iraniyam,,640625,625104,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Cheyyur,5711,Iranyasidhi,,630199,603312,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai South,5841,Iravadanallur (Ct),,641064,625009,Urban,Inhabitant
Tamil Nadu,Nagapattinam,579,Nagapattinam,5799,Iravancheri,,637650,609702,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Palani,5760,Iravimangalam,,635170,624621,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,Iravucheri,,640153,630302,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Udayarpalayam,5786,Irugaiyur,,636413,612904,Rural,Inhabitant
Tamil Nadu,Erode,573,Nambiyur,6638,Irugalur,,634944,638462,Rural,Inhabitant
Tamil Nadu,Salem,584,Sankari,5739,Irugalur,,633933,637301,Rural,Inhabitant
Tamil Nadu,Salem,584,Sankari,5739,Irugalur Pudupalayam,,633953,637301,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Sulur,5896,Irugur,,932416,641103,Urban,Inhabitant
Tamil Nadu,Nagapattinam,579,Kilvelur,5800,Irukkai,,637730,611109,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Radhapuram,5880,Irukkandurai Part 1,,643078,627106,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Radhapuram,5880,Irukkanthurari Part 2,,933612,627106,Unmapped,Inhabitant
Tamil Nadu,Namakkal,580,Paramathi-Velur,5748,Irukkur,,634743,637204,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Virudhachalam,5793,Irulakkurichi,,637089,606115,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Tittakudi,5794,Irulampattu,,637347,606105,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Irulancherry,,629101,631402,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Pappireddipatti,5887,Irulapatty,,643537,636905,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Uthiramerur,5708,Irumaram,,629757,631603,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Vembakkam,6624,Irumaram,,631241,632511,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Karimangalam,6622,Irumathur,,643287,635201,Rural,Inhabitant
Tamil Nadu,Madurai,578,Vadipatti,5837,Irumbadi,,640744,625205,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Vanur,5730,Irumbai,,632808,605111,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Tirukkoyilur,5732,Irumbalakkurichi,,633150,605766,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Kulathur,5819,Irumbali,,639363,622301,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Avudayarkoil,5828,Irumbanadu,,639910,622204,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Sriperumbudur,5702,Irumbedu,,629241,602105,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Arani,5721,Irumbedu,,631186,632317,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Vandavasi,5723,Irumbedu,,631455,604403,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Cheyyur,5711,Irumbili,,630228,603301,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Polur,5724,Irumbili,,631649,632316,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Vandavasi,5723,Irumbili,,631634,604406,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Sendurai,5785,Irumbilikurichi,,636330,621804,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Mettupalayam,5895,Irumborai,,644342,641302,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Tirukalukundram,5709,Irumbuli,,629880,603109,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Gingee,5728,Irumbuli,,632300,604208,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Tambaram,5703,Irumbuliyur,இரும்புலியூா்,932890,600045,Urban,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,Irumbuvayal,,640202,630411,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thiruvidaimarudur,5810,Irumoolai,,638404,609807,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Tirupathur,5720,Irunapattu,,630958,635702,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Ulundurpettai,5735,Irundai,,633639,607204,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Iluppur,5818,Irundirapatti,,639241,622102,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Cheyyar,5722,Irungal,,631391,604505,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Manachanallur,5776,Irungalur,,635854,621105,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Sriperumbudur,5702,Irungattukottai,,629219,602117,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Sriperumbudur,5702,Irungattukottai B,இருங்காட்டுக்கோட்டை ஆ,932603,602117,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Sriperumbudur,5702,Irungulam,,629256,602105,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Chengalpattu,5706,Irungundrapalli,இருங்குன்றப்பள்ளி,932170,603111,Unmapped,Inhabitant
Tamil Nadu,Ranipet,731,Kalavai,7059,Irungur,,630775,604407,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Irunjirai,,641493,626612,Rural,Inhabitant
Tamil Nadu,Salem,584,Edappadi,5738,Irupali,,633896,637101,Rural,Inhabitant
