State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Native Source,Village Code,Pincode,Category,Status
Karnataka,Koppal,543,Kushtagi,5465,Honmatti,ಹೊಂಮತ್ತಿ,transliterated,601427,583280,Rural,Un-Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honna Maranahalli,ಹೊಂನ ಮರನಹಳ್ಳಿ,transliterated,617258,573124,Rural,Inhabitant
Karnataka,Shivamogga,547,Shivamogga,5520,Honna Pura,ಹೊಂನ ಪುರ,transliterated,608476,577202,Rural,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnabettadahosur,ಹೊಂನಬೆತ್ತದಹೊಸುರ್,transliterated,613990,571432,Both,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnadevihalli,ಹೊಂನದೆವಿಹಳ್ಳಿ,transliterated,613760,571448,Both,Inhabitant
Karnataka,Bengaluru Rural,526,Doddaballapura,5602,Honnadevipura,ಹೊಂನದೆವಿಪುರ,transliterated,625204,,Rural,Inhabitant
Karnataka,Hassan,539,Arkalgud,5558,Honnaganahalli,ಹೊಂನಗನಹಳ್ಳಿ,transliterated,616688,573130,Rural,Inhabitant
Karnataka,Bengaluru Rural,526,Doddaballapura,5602,Honnaghatta,ಹೊಂನಘತ್ತ,transliterated,625078,,Rural,Inhabitant
Karnataka,Tumakuru,548,Sira,5533,Honnagondanahalli,ಹೊಂನಗೊಂದನಹಳ್ಳಿ,transliterated,610373,572137,Rural,Inhabitant
Karnataka,Hassan,539,Arkalgud,5558,Honnagowdanahalli,ಹೊಂನಗೊವ್ದನಹಳ್ಳಿ,transliterated,616596,573120,Rural,Inhabitant
Karnataka,Chikkamagaluru,532,Koppa,5526,Honnagundi,ಹೊಂನಗುಂದಿ,transliterated,609041,577114,Rural,Inhabitant
Karnataka,Ballari,528,Ballari,5500,Honnahalli,ಹೊಂನಹಳ್ಳಿ,transliterated,604930,583102,Rural,Inhabitant
Karnataka,Ballari,528,Kampli,7107,Honnahalli,ಹೊಂನಹಳ್ಳಿ,transliterated,604770,583129,Rural,Inhabitant
Karnataka,Bengaluru South,631,Kanakapura,5608,Honnahalli,ಹೊಂನಹಳ್ಳಿ,transliterated,626501,562117,Rural,Inhabitant
Karnataka,Chamarajanagar,531,Chamarajanagar,5577,Honnahalli,ಹೊಂನಹಳ್ಳಿ,transliterated,619741,571127,Rural,Inhabitant
Karnataka,Kalaburagi,538,Kamalapur,7090,Honnahalli,ಹೊಂನಹಳ್ಳಿ,transliterated,620189,585313,Rural,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnahalli,ಹೊಂನಹಳ್ಳಿ,transliterated,614032,571431,Both,Inhabitant
Karnataka,Raichur,546,Lingasugur,5459,Honnahalli,ಹೊಂನಹಳ್ಳಿ,transliterated,600469,584115,Rural,Inhabitant
Karnataka,Davanagere,535,Channagiri,5514,Honnaikanahalli,ಹೊಂನೈಕನಹಳ್ಳಿ,transliterated,607077,577213,Rural,Inhabitant
Karnataka,Davanagere,535,Davanagere,5512,Honnaikanahalli,ಹೊಂನೈಕನಹಳ್ಳಿ,transliterated,606650,577534,Rural,Inhabitant
Karnataka,Mandya,544,Maddur,5551,Honnaikanahalli,ಹೊಂನೈಕನಹಳ್ಳಿ,transliterated,614650,571422,Rural,Inhabitant
Karnataka,Bengaluru Urban,525,Anekal,5545,Honnakalasapura,ಹೊಂನಕಲಸಪುರ,transliterated,613310,,Rural,Inhabitant
Karnataka,Chitradurga,533,Holalkere,5506,Honnakaluve,ಹೊಂನಕಲುವೆ,transliterated,605647,577523,Rural,Inhabitant
Karnataka,Hassan,539,Arsikere,5555,Honnakatta,ಹೊಂನಕತ್ತ,transliterated,615614,573144,Rural,Inhabitant
Karnataka,Bagalkote,524,Bagalkot,5447,Honnakatti,ಹೊಂನಕತ್ತಿ,transliterated,598859,587111,Rural,Inhabitant
Karnataka,Bidar,529,Bidar,5457,Honnakheri,ಹೊಂನಖೆರಿ,transliterated,600191,585444,Rural,Inhabitant
Karnataka,Hassan,539,Arsikere,5555,Honnakumaranahalli,ಹೊಂನಕುಮರನಹಳ್ಳಿ,transliterated,615797,573164,Rural,Inhabitant
Karnataka,Kalaburagi,538,Jevargi,5586,Honnal,ಹೊಂನಲ್,transliterated,620858,585302,Rural,Inhabitant
Karnataka,Davanagere,535,Honnali,5513,Honnali(Rural),ಹೊಂನಲಿ(ರುರಲ್),transliterated,606819,577217,Unmapped,Inhabitant
Karnataka,Bidar,529,Bhalki,5455,Honnalli,ಹೊಂನಲ್ಲಿ,transliterated,599928,585328,Rural,Inhabitant
Karnataka,Vijayapura,530,Sindgi,5451,Honnalli,ಹೊಂನಲ್ಲಿ,transliterated,599389,586128,Rural,Inhabitant
Karnataka,Vijayapura,530,Vijayapura,5449,Honnalli,ಹೊಂನಲ್ಲಿ,transliterated,599079,586112,Rural,Inhabitant
Karnataka,Tumakuru,548,Kunigal,5541,Honnamachanahalli,ಹೊಂನಮಚನಹಳ್ಳಿ,transliterated,612674,572111,Rural,Inhabitant
Karnataka,Davanagere,535,Davanagere,5512,Honnamaradi,ಹೊಂನಮರದಿ,transliterated,606689,577525,Rural,Inhabitant
Karnataka,Davanagere,535,Jagalur,5511,Honnamaradi,ಹೊಂನಮರದಿ,transliterated,606536,577528,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honnamaranahalli,ಹೊಂನಮರನಹಳ್ಳಿ,transliterated,617341,573131,Rural,Inhabitant
Karnataka,Hassan,539,Hassan,5556,Honnammanahalli,ಹೊಂನಂಮನಹಳ್ಳಿ,transliterated,616078,573118,Rural,Inhabitant
Karnataka,Hassan,539,Hassan,5556,Honnammanahalli,ಹೊಂನಂಮನಹಳ್ಳಿ,transliterated,615993,573118,Rural,Inhabitant
Karnataka,Chikkaballapura,630,Bagepalli,5598,Honnampalli,ಹೊಂನಂಪಲ್ಲಿ,transliterated,623793,561206,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honnanakoppal,ಹೊಂನನಕೊಪ್ಪಲ್,transliterated,617146,573131,Rural,Inhabitant
Karnataka,Belagavi,527,Kittur,7043,Honnapur,ಹೊಂನಪುರ,transliterated,598116,591115,Rural,Inhabitant
Karnataka,Dharwad,536,Alnavar,7081,Honnapur,ಹೊಂನಪುರ,transliterated,602252,580007,Rural,Inhabitant
Karnataka,Gadag,537,Ron,5469,Honnapur,ಹೊಂನಪುರ,transliterated,601922,582209,Rural,Inhabitant
Karnataka,Bengaluru South,631,Magadi,5605,Honnapura,ಹೊಂನಪುರ,transliterated,625762,561101,Rural,Inhabitant
Karnataka,Bengaluru South,631,Magadi,5605,Honnapurapalya,ಹೊಂನಪುರಪಲ್ಯ,transliterated,938835,561101,Rural,Inhabitant
Karnataka,Bagalkote,524,Hungund,5448,Honnarahalli,ಹೊಂನರಹಳ್ಳಿ,transliterated,598934,587112,Rural,Inhabitant
Karnataka,Ballari,528,Siruguppa,5499,Honnarahalli,ಹೊಂನರಹಳ್ಳಿ,transliterated,604811,583114,Rural,Inhabitant
Karnataka,Tumakuru,548,Koratagere,5536,Honnaranahalli,ಹೊಂನರನಹಳ್ಳಿ,transliterated,611120,572121,Rural,Inhabitant
Karnataka,Bengaluru Rural,526,Nelamangala,5601,Honnarayanahalli,ಹೊಂನರಯನಹಳ್ಳಿ,transliterated,624840,,Rural,Inhabitant
Karnataka,Bengaluru Rural,526,Nelamangala,5601,Honnasandra,ಹೊಂನಸಂದ್ರ,transliterated,624930,,Rural,Inhabitant
Karnataka,Bengaluru Urban,525,Bengaluru North,5542,Honnasandra,ಹೊಂನಸಂದ್ರ,transliterated,612761,,Rural,Inhabitant
Karnataka,Hassan,539,Arsikere,5555,Honnasettihalli,ಹೊಂನಸೆತ್ತಿಹಳ್ಳಿ,transliterated,615731,573103,Rural,Inhabitant
Karnataka,Tumakuru,548,Chiknayakanhalli,5532,Honnasettihalli,ಹೊಂನಸೆತ್ತಿಹಳ್ಳಿ,transliterated,610049,572119,Rural,Inhabitant
Karnataka,Tumakuru,548,Gubbi,5538,Honnasettyhalli,ಹೊಂನಸೆತ್ತ್ಯ್ಹಳ್ಳಿ,transliterated,611884,572219,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honnashettihalli,ಹೊಂನಶೆತ್ತಿಹಳ್ಳಿ,transliterated,617338,573116,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honnashettyhalli,ಹೊಂನಶೆತ್ತ್ಯ್ಹಳ್ಳಿ,transliterated,617098,573124,Rural,Inhabitant
Karnataka,Raichur,546,Devadurga,5460,Honnatagi,ಹೊಂನತಗಿ,transliterated,600653,584113,Rural,Inhabitant
Karnataka,Haveri,540,Ranibennur,5495,Honnatti,ಹೊಂನತ್ತಿ,transliterated,604516,581115,Rural,Inhabitant
Karnataka,Chikkamagaluru,532,Sringeri,5525,Honnavalli,ಹೊಂನವಲ್ಲಿ,transliterated,608948,577139,Rural,Inhabitant
Karnataka,Hassan,539,Alur,5557,Honnavalli,ಹೊಂನವಲ್ಲಿ,transliterated,616347,573218,Rural,Inhabitant
Karnataka,Hassan,539,Arkalgud,5558,Honnavalli,ಹೊಂನವಲ್ಲಿ,transliterated,616592,573102,Rural,Inhabitant
Karnataka,Hassan,539,Belur,5554,Honnavalli,ಹೊಂನವಲ್ಲಿ,transliterated,615424,573215,Rural,Inhabitant
Karnataka,Kodagu,541,Somvarpet,5567,Honnavalli,ಹೊಂನವಲ್ಲಿ,transliterated,923950,571236,Rural,Inhabitant
Karnataka,Tumakuru,548,Gubbi,5538,Honnavalli,ಹೊಂನವಲ್ಲಿ,transliterated,611823,572223,Rural,Inhabitant
Karnataka,Tumakuru,548,Tiptur,5539,Honnavalli,ಹೊಂನವಲ್ಲಿ,transliterated,611994,572217,Rural,Inhabitant
Karnataka,Bengaluru Rural,526,Doddaballapura,5602,Honnavara,ಹೊಂನವರ,transliterated,625225,,Rural,Inhabitant
Karnataka,Hassan,539,Hassan,5556,Honnavara,ಹೊಂನವರ,transliterated,615941,573118,Rural,Inhabitant
Karnataka,Hassan,539,Hole Narsipur,5559,Honnavara,ಹೊಂನವರ,transliterated,616917,573211,Rural,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnavara,ಹೊಂನವರ,transliterated,613811,571802,Both,Inhabitant
Karnataka,Uttara Kannada,550,Honavar,5487,Honnavara,ಹೊಂನವರ,transliterated,938827,581334,Urban,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnavaradavolagere Kaval,ಹೊಂನವರದವೊಲಗೆರೆ ಕವಲ್,transliterated,613815,571802,Both,Inhabitant
Karnataka,Shivamogga,547,Shivamogga,5520,Honnavile,ಹೊಂನವಿಲೆ,transliterated,608497,577222,Rural,Inhabitant
Karnataka,Bengaluru South,631,Channapatna,5607,Honnayakanahalli,ಹೊಂನಯಕನಹಳ್ಳಿ,transliterated,626200,562108,Rural,Inhabitant
Karnataka,Mandya,544,Mandya,5550,Honnayakanahalli,ಹೊಂನಯಕನಹಳ್ಳಿ,transliterated,614380,571450,Rural,Inhabitant
Karnataka,Shivamogga,547,Hosanagara,5518,Honne Bylu,ಹೊಂನೆ ಬ್ಯ್ಲು,transliterated,607989,577436,Rural,Inhabitant
Karnataka,Davanagere,535,Channagiri,5514,Honnebagi,ಹೊಂನೆಬಗಿ,transliterated,607075,577213,Rural,Inhabitant
Karnataka,Tumakuru,548,Chiknayakanhalli,5532,Honnebagi,ಹೊಂನೆಬಗಿ,transliterated,610224,572214,Rural,Inhabitant
Karnataka,Uttara Kannada,550,Ankola,5484,Honnebail,ಹೊಂನೆಬೈಲ್,transliterated,603368,581353,Rural,Inhabitant
Karnataka,Chamarajanagar,531,Chamarajanagar,5577,Honnegowdanahalli,ಹೊಂನೆಗೊವ್ದನಹಳ್ಳಿ,transliterated,619779,571115,Rural,Inhabitant
Karnataka,Chamarajanagar,531,Gundlupet,5576,Honnegowdanahalli,ಹೊಂನೆಗೊವ್ದನಹಳ್ಳಿ,transliterated,619564,571126,Rural,Inhabitant
Karnataka,Uttara Kannada,550,Siddapur,5486,Honnehadda,ಹೊಂನೆಹದ್ದ,transliterated,603565,581355,Rural,Inhabitant
Karnataka,Shivamogga,547,Bhadravati,5521,Honnehatti,ಹೊಂನೆಹಟ್ಟಿ,transliterated,608647,577115,Rural,Inhabitant
Karnataka,Chitradurga,533,Hosdurga,5507,Honnekere,ಹೊಂನೆಕೆರೆ,transliterated,605863,577515,Rural,Inhabitant
Karnataka,Shivamogga,547,Tirthahalli,5519,Honnekere,ಹೊಂನೆಕೆರೆ,transliterated,608259,577414,Rural,Inhabitant
Karnataka,Kodagu,541,Somvarpet,5567,Honnekodi,ಹೊಂನೆಕೊದಿ,transliterated,617874,571231,Rural,Inhabitant
Karnataka,Uttara Kannada,550,Siddapur,5486,Honnekomb,ಹೊಂನೆಕೊಂಬ್,transliterated,603627,581322,Rural,Inhabitant
Karnataka,Chikkamagaluru,532,Narasimharajapura,5527,Honnekudige,ಹೊಂನೆಕುದಿಗೆ,transliterated,609066,577134,Rural,Inhabitant
Karnataka,Mandya,544,Mandya,5550,Honnemadu,ಹೊಂನೆಮದು,transliterated,614389,571416,Rural,Inhabitant
Karnataka,Hassan,539,Belur,5554,Honnemane,ಹೊಂನೆಮನೆ,transliterated,615399,573215,Rural,Inhabitant
Karnataka,Davanagere,535,Channagiri,5514,Honnemaradahalli,ಹೊಂನೆಮರದಹಳ್ಳಿ,transliterated,606990,577215,Rural,Inhabitant
Karnataka,Shivamogga,547,Sagar,5515,Honnemaradu,ಹೊಂನೆಮರದು,transliterated,607152,577421,Rural,Inhabitant
Karnataka,Bengaluru Rural,526,Nelamangala,5601,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,624755,,Rural,Inhabitant
Karnataka,Bengaluru Urban,525,Yelahanka,7103,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,612932,560032,Rural,Inhabitant
Karnataka,Chikkaballapura,630,Chikkaballapura,5596,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,623555,562101,Rural,Inhabitant
Karnataka,Chikkamagaluru,532,Kadur,5529,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,609462,577175,Rural,Inhabitant
Karnataka,Chikkamagaluru,532,Kadur,5529,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,609660,577182,Rural,Inhabitant
Karnataka,Chitradurga,533,Hosdurga,5507,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,605931,577527,Rural,Inhabitant
Karnataka,Hassan,539,Alur,5557,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,616434,573128,Rural,Inhabitant
Karnataka,Hassan,539,Arkalgud,5558,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,616785,573136,Rural,Inhabitant
Karnataka,Hassan,539,Arsikere,5555,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,615809,573164,Rural,Inhabitant
Karnataka,Hassan,539,Arsikere,5555,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,615734,573164,Rural,Inhabitant
Karnataka,Hassan,539,Arsikere,5555,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,615810,573103,Rural,Inhabitant
Karnataka,Hassan,539,Belur,5554,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,615216,573115,Rural,Inhabitant
Karnataka,Hassan,539,Belur,5554,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,615326,573115,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,617170,573135,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,617330,573124,Rural,Inhabitant
Karnataka,Hassan,539,Hole Narsipur,5559,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,617024,573210,Rural,Inhabitant
Karnataka,Kolar,542,Bangarapet,5593,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,622485,563114,Rural,Inhabitant
Karnataka,Kolar,542,Kolar,5591,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,622029,563113,Rural,Inhabitant
Karnataka,Mandya,544,Krishnarajpet,5546,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,613503,571426,Rural,Inhabitant
Karnataka,Mandya,544,Krishnarajpet,5546,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,613586,571605,Rural,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,613681,571802,Both,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,613822,571418,Both,Inhabitant
Karnataka,Mysuru,545,Hunsur,5570,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,618308,571134,Rural,Inhabitant
Karnataka,Mysuru,545,Hunsur,5570,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,618359,571106,Rural,Inhabitant
Karnataka,Mysuru,545,Piriyapatna,5569,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,618191,571108,Rural,Inhabitant
Karnataka,Mysuru,545,Saligrama,7230,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,618524,571604,Rural,Inhabitant
Karnataka,Tumakuru,548,Gubbi,5538,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,611679,572117,Rural,Inhabitant
Karnataka,Tumakuru,548,Gubbi,5538,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,611759,572221,Rural,Inhabitant
Karnataka,Tumakuru,548,Koratagere,5536,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,611158,572129,Rural,Inhabitant
Karnataka,Tumakuru,548,Kunigal,5541,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,612530,572120,Rural,Inhabitant
Karnataka,Tumakuru,548,Sira,5533,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,610338,572139,Rural,Inhabitant
Karnataka,Tumakuru,548,Sira,5533,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,610477,572125,Rural,Inhabitant
Karnataka,Tumakuru,548,Sira,5533,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,610414,572137,Rural,Inhabitant
Karnataka,Tumakuru,548,Tiptur,5539,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,612110,572201,Rural,Inhabitant
Karnataka,Tumakuru,548,Tiptur,5539,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,612154,572201,Rural,Inhabitant
Karnataka,Tumakuru,548,Tumakuru,5537,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,611530,572118,Rural,Inhabitant
Karnataka,Tumakuru,548,Tumakuru,5537,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,611334,572128,Rural,Inhabitant
Karnataka,Tumakuru,548,Tumakuru,5537,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,611576,572120,Rural,Inhabitant
Karnataka,Tumakuru,548,Turuvekere,5540,Honnenahalli,ಹೊಂನೆನಹಳ್ಳಿ,transliterated,612258,572211,Rural,Inhabitant
Karnataka,Tumakuru,548,Tumakuru,5537,Honnenahalli .,ಹೊಂನೆನಹಳ್ಳಿ .,transliterated,939248,572106,Rural,Inhabitant
Karnataka,Hassan,539,Belur,5554,Honnenahalli Kaval,ಹೊಂನೆನಹಳ್ಳಿ ಕವಲ್,transliterated,615215,573115,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Honnenahally,ಹೊಂನೆನಹಲ್ಲ್ಯ್,transliterated,617122,573135,Rural,Inhabitant
Karnataka,Shivamogga,547,Sagar,5515,Honnesara,ಹೊಂನೆಸರ,transliterated,607242,577417,Rural,Inhabitant
Karnataka,Shivamogga,547,Tirthahalli,5519,Honnetalu,ಹೊಂನೆತಲು,transliterated,608284,577411,Rural,Inhabitant
Karnataka,Belagavi,527,Kittur,7043,Honnidibba,ಹೊಂನಿದಿಬ್ಬ,transliterated,598088,591115,Rural,Inhabitant
Karnataka,Bengaluru South,631,Channapatna,5607,Honniganahalli,ಹೊಂನಿಗನಹಳ್ಳಿ,transliterated,626250,562138,Rural,Inhabitant
Karnataka,Bengaluru South,631,Channapatna,5607,Honniganahalli,ಹೊಂನಿಗನಹಳ್ಳಿ,transliterated,626320,562138,Rural,Inhabitant
Karnataka,Bengaluru South,631,Kanakapura,5608,Honniganahalli,ಹೊಂನಿಗನಹಳ್ಳಿ,transliterated,626524,562119,Rural,Inhabitant
Karnataka,Bengaluru South,631,Kanakapura,5608,Honniganahalli,ಹೊಂನಿಗನಹಳ್ಳಿ,transliterated,626628,562126,Rural,Inhabitant
Karnataka,Bengaluru Urban,525,Bengaluru South,5543,Honniganahatti,ಹೊಂನಿಗನಹಟ್ಟಿ,transliterated,612965,,Rural,Inhabitant
Karnataka,Gadag,537,Ron,5469,Honniganur,ಹೊಂನಿಗನುರ್,transliterated,601938,582209,Rural,Inhabitant
Karnataka,Bagalkote,524,Bilgi,5444,Honnihal,ಹೊಂನಿಹಲ್,transliterated,598529,587116,Rural,Inhabitant
Karnataka,Belagavi,527,Belagavi,5438,Honnihal,ಹೊಂನಿಹಲ್,transliterated,597763,591103,Rural,Inhabitant
Karnataka,Belagavi,527,Hukkeri,5437,Honnihalli,ಹೊಂನಿಹಳ್ಳಿ,transliterated,597555,591225,Rural,Inhabitant
Karnataka,Kolar,542,Mulbagal,5594,Honnikere,ಹೊಂನಿಕೆರೆ,transliterated,622855,563132,Rural,Inhabitant
Karnataka,Mandya,544,Krishnarajpet,5546,Honnimuddanakoppalu,ಹೊಂನಿಮುದ್ದನಕೊಪ್ಪಲು,transliterated,613440,571426,Rural,Inhabitant
Karnataka,Tumakuru,548,Tumakuru,5537,Honnudike,ಹೊಂನುದಿಕೆ,transliterated,611582,572122,Rural,Inhabitant
Karnataka,Mandya,544,Nagamangala,5547,Honnudikehalli,ಹೊಂನುದಿಕೆಹಳ್ಳಿ,transliterated,613853,571448,Both,Inhabitant
Karnataka,Belagavi,527,Hukkeri,5437,Honnur,ಹೊಂನುರ್,transliterated,939177,591221,Rural,Inhabitant
Karnataka,Chamarajanagar,531,Yelandur,5578,Honnur,ಹೊಂನುರ್,transliterated,619799,571441,Rural,Inhabitant
Karnataka,Davanagere,535,Davanagere,5512,Honnur,ಹೊಂನುರ್,transliterated,606611,577556,Rural,Inhabitant
Karnataka,Mysuru,545,Heggadadevankote,5573,Honnurkuppe,ಹೊಂನುರ್ಕುಪ್ಪೆ,transliterated,619033,571114,Rural,Inhabitant
Karnataka,Mysuru,545,Tirumakudal - Narsipur,5575,Honnuru,ಹೊಂನುರು,transliterated,619387,571110,Rural,Inhabitant
Karnataka,Vijayapura,530,Vijayapura,5449,Honnutagi,ಹೊಂನುತಗಿ,transliterated,599097,586127,Rural,Inhabitant
Karnataka,Chamarajanagar,531,Hanur,7077,Hoogya,ಹೂಗ್ಯ,transliterated,619881,571444,Rural,Inhabitant
Karnataka,Kolar,542,Kolar,5591,Hoohalli,ಹೂಹಳ್ಳಿ,transliterated,621988,563101,Rural,Inhabitant
Karnataka,Kolar,542,Srinivaspur,5590,Hoohalli,ಹೂಹಳ್ಳಿ,transliterated,621688,563126,Rural,Inhabitant
Karnataka,Bagalkote,524,Badami,5446,Hoolageri,ಹೂಲಗೆರಿ,transliterated,598631,587206,Rural,Inhabitant
Karnataka,Belagavi,527,Savadatti,5441,Hooli,ಹೂಲಿ,transliterated,598282,591126,Rural,Inhabitant
Karnataka,Belagavi,527,Savadatti,5441,Hoolikatti,ಹೂಲಿಕತ್ತಿ,transliterated,598281,591126,Rural,Inhabitant
Karnataka,Bengaluru South,631,Kanakapura,5608,Hoolya,ಹೂಲ್ಯ,transliterated,626561,562117,Rural,Inhabitant
Karnataka,Chamarajanagar,531,Gundlupet,5576,Hooradahalli,ಹೂರದಹಳ್ಳಿ,transliterated,619520,571123,Rural,Inhabitant
Karnataka,Raichur,546,Maski,7101,Hoovinabhavi,ಹೂವಿನಭವಿ,transliterated,600441,584122,Rural,Inhabitant
Karnataka,Chikkamagaluru,532,Kadur,5529,Hoovinahalli,ಹೂವಿನಹಳ್ಳಿ,transliterated,609351,577116,Rural,Inhabitant
Karnataka,Hassan,539,Channarayapatna,5560,Hoovinahalli,ಹೂವಿನಹಳ್ಳಿ,transliterated,617271,573131,Rural,Inhabitant
Karnataka,Hassan,539,Hole Narsipur,5559,Hoovinahalli,ಹೂವಿನಹಳ್ಳಿ,transliterated,616836,573211,Rural,Inhabitant
Karnataka,Hassan,539,Hole Narsipur,5559,Hoovinahalli Hantha,ಹೂವಿನಹಳ್ಳಿ ಹಂಥ,transliterated,616837,573211,Rural,Inhabitant
Karnataka,Mysuru,545,Saraguru,7098,Hoovinakola,ಹೂವಿನಕೊಲ,transliterated,618981,571121,Rural,Inhabitant
Karnataka,Shivamogga,547,Sorab,5516,Horabailu,ಹೊರಬೈಲು,transliterated,607641,577429,Rural,Inhabitant
Karnataka,Shivamogga,547,Tirthahalli,5519,Horabailu,ಹೊರಬೈಲು,transliterated,608082,577415,Rural,Inhabitant
Karnataka,Shivamogga,547,Sorab,5516,Horabailukoppa,ಹೊರಬೈಲುಕೊಪ್ಪ,transliterated,607633,577434,Rural,Inhabitant
Karnataka,Shivamogga,547,Shivamogga,5520,Horabylu,ಹೊರಬ್ಯ್ಲು,transliterated,608305,577423,Rural,Inhabitant
Karnataka,Shivamogga,547,Sorab,5516,Horabylu,ಹೊರಬ್ಯ್ಲು,transliterated,607510,577434,Rural,Inhabitant
Karnataka,Raichur,546,Arakera,7403,Horahatti,ಹೊರಹಟ್ಟಿ,transliterated,600555,584116,Rural,Inhabitant
Karnataka,Chitradurga,533,Chitradurga,5505,Horakenahalli,ಹೊರಕೆನಹಳ್ಳಿ,transliterated,605486,577541,Rural,Inhabitant
Karnataka,Kolar,542,Kolar,5591,Horakere,ಹೊರಕೆರೆ,transliterated,621838,563113,Rural,Inhabitant
Karnataka,Tumakuru,548,Gubbi,5538,Horakere,ಹೊರಕೆರೆ,transliterated,611948,572213,Rural,Inhabitant
Karnataka,Chitradurga,533,Holalkere,5506,Horakeredevarapura,ಹೊರಕೆರೆದೆವರಪುರ,transliterated,605788,577557,Rural,Inhabitant
Karnataka,Bengaluru South,631,Kanakapura,5608,Horalagallu,ಹೊರಲಗಲ್ಲು,transliterated,626482,562117,Rural,Inhabitant
Karnataka,Mysuru,545,Tirumakudal - Narsipur,5575,Horalahalli,ಹೊರಲಹಳ್ಳಿ,transliterated,619367,571120,Rural,Inhabitant
Karnataka,Mysuru,545,Nanjangud,5574,Horalavadi,ಹೊರಲವದಿ,transliterated,619247,571129,Rural,Inhabitant
Karnataka,Bengaluru Urban,525,Bengaluru East,5544,Horamavu,ಹೊರಮವು,transliterated,938232,560032,Urban,Inhabitant
Karnataka,Bengaluru Urban,525,Bengaluru East,5544,Horamavuagara,ಹೊರಮವುಅಗರ,transliterated,938234,560032,Urban,Inhabitant
Karnataka,Bidar,529,Kamalnagar,7085,Horandi,ಹೊರಂದಿ,transliterated,600006,585417,Rural,Inhabitant
