State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Village Code,Pincode,Category,Status
Andhra Pradesh,Ntr,749,Tiruvuru,4997,Ganugapadu,,588974,521227,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Tarlupadu,5118,Ganugapenta,,590901,523315,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Kondapuram,5156,Ganugapenta,,591683,524239,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Pakala,5396,Ganugapenta,,596193,517112,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Porumamilla,5208,Ganugapenta,,593032,516193,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Ganugula,,585669,531087,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Devipatnam,4885,Ganugulagondi,,586630,533354,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Ganugulapadu,,585254,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Ganugurolu,,585110,531029,Unmapped,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Ganugurolu,,585052,531029,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Gara,4801,Gara,,581506,532405,Rural,Inhabitant
Andhra Pradesh,West Godavari,523,Palacoderu,4977,Garagaparru,,588623,534186,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Machilipatnam South,5034,Garaladibba,,909995,521003,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Pullampeta,5247,Garalamadugu,,593686,516107,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Vedurukuppam,5397,Garampalle,,596230,517167,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Santhakaviti,4795,Garanaidupeta,,581303,532168,Rural,Inhabitant
Andhra Pradesh,Guntur,506,Vatticherukuru,5080,Garapadu,,590314,522017,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Unguturu,5013,Garapadu,,589255,521312,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Pedakurapadu,5057,Garapadu,,590006,522402,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Pullalacheruvu,5098,Garapenta,,590554,523328,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Merakamudidam,4822,Garbham,,582636,535102,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Pachipenta,4818,Garellavalasa,,582466,535592,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Kurnool Rural,5259,Gargeyapuram,,593919,518452,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Gurla,4828,Garida,,582861,535217,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Gangadhara Nellore,5420,Garigalapalle,,596691,517125,Rural,Inhabitant
Andhra Pradesh,Guntur,506,Kakumanu,5083,Garikapadu,,590348,522112,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Jaggaiahpeta,4991,Garikapadu,,588843,521175,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Bollapalli,5061,Garikapadu,,590056,522614,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Krosuru,5051,Garikapadu,,589926,522410,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Thotlavalluru,5025,Garikaparru,,589521,521165,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Agiripalli,5005,Garikapativari Khandrika,,589114,521211,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Nellimarla,4837,Garikapeta,,583137,535280,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Gurla,4828,Garikavalasa,,582846,535220,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Garikibanda,,585504,531133,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Santhakaviti,4795,Garikipadu,,581271,532123,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ranastalam,4805,Garikipalem,,581641,532407,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Konakanamitla,5119,Garimana Penta,,590952,523246,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Garimanda,,585572,531087,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Amadalavalasa,4798,Garimellakotha Valasa,,581377,532186,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Kondapuram,5156,Garimenapenta,,591688,524221,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Rapur,5175,Garimenapenta,,592005,524414,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Yerragondapalem,5097,Garini Penta,,590524,523327,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Jalumuru,4792,Garinivalasa,,581096,532428,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Peddamudiam,5201,Garisaluru,,592876,516411,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Bathalapalli,5337,Gariselapalle,,595174,515631,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Kruthivennu,5018,Garisepudi,,589379,521324,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Garisingi,,584802,531029,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Devarapalli,4859,Garisingi,,585985,531030,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Garividi,4826,Garividi Town,గరివిడి టౌన్,930489,535101,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Marripudi,5129,Garla Peta,,591108,523254,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Garladinne,5324,Garladinne,,594993,515731,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Peddapappur,5314,Garladinne,,594829,515408,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Yemmiganur,5254,Garladinne,,593828,518360,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Konakanamitla,5119,Garladinne,,590936,523241,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Maddipadu,5127,Garlapadu,,591049,523263,Unmapped,Un-Inhabitant
Andhra Pradesh,Srikakulam,519,Hiramandalam,4783,Garlapadu,,580715,532459,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Laxminarasupeta,4787,Garlapadu,,580879,532459,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Pachipenta,4818,Garlavalasa,,582456,535592,Rural,Inhabitant
Andhra Pradesh,Bapatla,750,Parchur,5108,Garnepudi,,590714,523171,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Ravikamatham,4856,Garnikam,,585849,531114,Rural,Inhabitant
Andhra Pradesh,Annamayya,753,Kambhamvaripalle,5372,Garnimitta,,595679,517213,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Rajam,4796,Garraju Cheepurupalli,,581321,532148,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Garram,,583351,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Garrivada,,583440,531040,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Vajrapukotturu,4781,Garudabhadra,,580535,532222,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Bondapalli,4829,Garudabilli,,582894,535260,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Kanekal,5306,Garudachedu,,594683,515871,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Garudaguda,,584013,531149,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Ozili,5189,Garudagunta Agraharam,,592483,524421,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Palasa,4775,Garudakhandi,,580299,532220,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Garudapalle,,584419,531077,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Kalyanadurg,5321,Garudapuram,,594944,515761,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Garugubilli,,584137,535273,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,K.Kotapadu,4860,Garugubilli,,586018,531034,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Garugubilli,4811,Garugubilli,,582124,535463,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Palakonda,4784,Garugubilli,,580759,532440,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Merakamudidam,4822,Garugubilli,,582629,535128,Rural,Inhabitant
Andhra Pradesh,Annamayya,753,Galiveedu,5235,Garugupalle,,593485,516267,Rural,Inhabitant
Andhra Pradesh,West Godavari,523,Iragavaram,4979,Garuvuguntakhandrika,,588665,534320,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Dumbriguda,4843,Gasaba,,583860,531151,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Gasabu,,583751,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Gasarapalle,,584574,531077,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Gatapadu,,583957,531149,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Cheepurupalli,4827,Gatchalavalasa,,582819,535125,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Merakamudidam,4822,Gathada @ Sriran Garaja Puram,,582613,532127,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Polaki,4800,Gathalavalasa,,581465,532430,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Gatham,,584489,531077,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Gathapanuku,,584763,531024,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Dumbriguda,4843,Gatharagilleda,,583859,531151,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Gattanaguda,,584052,531149,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Kuppam,5427,Gattappanayanipalle,,596951,517425,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Gattaraguda,,584079,531149,Rural,Inhabitant
Andhra Pradesh,Annamayya,753,Beerongi Kothakota,5391,Gattu,,596126,517370,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Gattumalada,,583470,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Gattumpakalu,,585330,531111,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Jaladanki,5157,Gattupalle,,591698,524223,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Gatturamanda,,583259,531029,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gatuguda,,584211,535145,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Gatuguda,,584015,531149,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Jiyyammavalasa,4810,Gavarampeta,,582076,535526,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Pachipenta,4818,Gavarampeta,,582450,535592,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,K.Kotapadu,4860,Gavarapalem,,586006,531034,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Chodavaram,4872,Gavaravaram,,586207,531075,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Koyyalagudem,4952,Gavaravaram,,588157,534312,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Eluru Urban,7428,Gavaravaram (Ct),,588438,534003,Unmapped,Inhabitant
Andhra Pradesh,Polavaram,791,Addateegala,4887,Gavarayyapeta,,586850,533428,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Pedda Kadubur,5253,Gavigatlu,,593807,518323,Rural,Inhabitant
Andhra Pradesh,Bapatla,750,Chirala,5123,Gavinivari Palem,,591017,523157,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Karvetinagar,5408,Gazanki,,596416,517569,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Gazzellagaruvu,,584340,531030,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Gedalabanda,,584932,531029,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Meliaputti,4774,Gedalapoluru,,580214,532215,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Mamidikuduru,4936,Geddada,,587819,533248,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ganguvarisigadam,4797,Geddakancharam,,581369,532148,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Seethampeta,4770,Geddakola,,580009,532460,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Seethanagaram,4814,Geddaluppi,,582235,535546,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Katrenikona,4943,Geddanapalle,,587916,533212,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,Kirlampudi,4899,Geddanapalle,,587260,533431,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Polavaram,4949,Geddapalle,,588089,534315,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Jiyyammavalasa,4810,Geddatiruvada,,582090,535594,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Santhakaviti,4795,Geddavalasa Narasimha Puram,,581305,532168,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Gedelabanda,,583484,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Gedelapadu,,584577,531077,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ganguvarisigadam,4797,Gedelapeta,,581349,532168,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Gedrajola,,581937,535523,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Geesada (Pamula),,581927,535523,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Vangara,4785,Geethanapalle,,580791,535557,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Santhipuram,5425,Gellapalledinne,,596856,517423,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Gurthedu,7562,Gellavada,,586675,533483,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Gemmeli,,584984,531029,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Gemmelibaru,,585072,531029,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Genjigedda,,585256,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Genjigedda,,585240,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Gerrilagadda,,585235,531111,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Santhipuram,5425,Gesikapalle,,596824,517423,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Getuvalasa,,584120,531151,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Bhamini,4771,Ghanasara,,580088,532455,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Ghantasala,5033,Ghantasala,,589702,521133,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Kanchili,4777,Ghatimukundapuram,,580385,532290,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,Rowthulapudi,4891,Gidajam,,587015,533406,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Giddala Puttu,,583538,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Giddalamamidi,,583518,531040,Rural,Inhabitant
Andhra Pradesh,Nandyal,755,Sanjamala,5300,Giddalur,,594576,518166,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Giddalur,5133,Giddaluru (Ct),,591202,523357,Unmapped,Inhabitant
Andhra Pradesh,Chittoor,503,Srirangarajapuram,5419,Giddamakarajapuram,,596628,517167,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Ramakuppam,5428,Giddapalle,,596985,517401,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Giddulaputtu,,583411,531040,Rural,Inhabitant
Andhra Pradesh,Visakhapatnam,520,Anandapuram,4863,Gidijala,,586095,531173,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Makavarapalem,4875,Giduthuru,,586313,531113,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Garugubilli,4811,Gijaba,,582098,535463,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Rapur,5175,Gilakapadu,,592025,524408,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Gillibaddu,,584570,531077,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Gilligondi,,585403,531133,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Gindali,,583728,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Ginjangi,,585458,531133,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Ginjarthi,,585613,531087,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Ginjerthi,,586914,533436,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Gantyada,4830,Ginjeru,,582921,535221,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Atchampet,5050,Ginjupalle,,589906,522409,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Ginnegaruvu,,583730,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Ginnelakota,,583681,531040,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,Rowthulapudi,4891,Ginnelaram,,586984,533446,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Rampachodavaram,4895,Ginnepalle,,587182,533288,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Penagalur,5244,Girijamambapuram,,593616,516127,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,Prathipadu,4900,Girijanapuram,,587281,533430,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ranastalam,4805,Girivanipalem,,581646,532409,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Girliguda,,584036,531149,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Pathapatnam,4773,Gittangi,,580176,532203,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Bondapalli,4829,Gittupalle,,582872,535260,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Kumara Venkata Bhupala Puram,5382,Gnanamamba Puram @ P.Khandriga,,595969,517642,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Gobbilamadugu,,586918,533428,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Y. Ramavaram,4886,Gobbilapanukulu,,586758,533483,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Kasimkota,4876,Gobburu,,586335,531055,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Peddaaraveedu,5101,Gobburu,,590617,523320,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ganguvarisigadam,4797,Gobburu,,581346,532148,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Gobburupadu,,583297,531040,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Kasimkota,4876,Gobburupalem,,586334,531031,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Obulavaripalle,5248,Gobburuvaripalle,,593695,516108,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Dattirajeru,4823,Gobhyam,,582679,535582,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Gochapalle,,585191,531111,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Parvathipuram,4812,Gochekka,,582155,535527,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Gocheri,,583736,531040,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Santhabommali,4790,Godalam,,581039,532195,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Dumbriguda,4843,Godasortu,,583907,531151,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Palasa,4775,Godavaripuram,,580266,532221,Rural,Inhabitant
Andhra Pradesh,Guntur,506,Chebrolu,5079,Godavarru,,590299,522212,Rural,Inhabitant
Andhra Pradesh,Guntur,506,Duggirala,5076,Godavarru,,590263,522305,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Kankipadu,5023,Godavarru,,589494,521151,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Godda,,585024,531029,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Meliaputti,4774,Godda,,580230,532215,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Goddalikarra,,585056,531029,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Goddalipadu,,584596,531024,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Goddibanda,,585146,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Goddiputtu,,583418,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Goddiputtu,,583412,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Goddiputtu,,583685,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Goddubusulu,,584957,531029,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Goddukuralabanda,,585039,531029,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Yellanur,5327,Goddumarri,,595051,515465,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Gandlapenta,5342,Godduvelagala,,595238,515541,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Allavaram,4940,Godi,,587868,533217,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Hiramandalam,4783,Godiapadu,,580708,532459,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Nakkapalli,4880,Godicherla,,586438,531126,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Godichinta,,585411,531133,Rural,Inhabitant
Andhra Pradesh,Nandyal,755,Chagalamarri,5303,Godiganuru,,594628,518553,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Jami,4835,Godikommu,,583105,535240,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Jami,4835,Godikommu Singavaram,,583106,535240,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Allavaram,4940,Godilanka,,587867,533217,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Gantyada,4830,Godiyada,,582928,535221,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Brahmamgarimattam,5205,Godlaveedu,,592946,516503,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Puthalapattu,5410,Goduguchinta,,596466,517124,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Vedurukuppam,5397,Goduguchintha,,596232,517167,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Godugula,,584788,531024,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Godugula Manubanda,,585698,531087,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Godugulametta,,585193,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Godugulaputtu,,583421,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Godugumamidi,,585215,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Godugumamidi,,585218,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Godugumamidi,,585298,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Godugumamidi,,585013,531029,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Godugumamidipalem,,584364,531030,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Badvel,5210,Godugunur,,593072,516502,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Y. Ramavaram,4886,Godugurayi,,586762,533483,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Ravikamatham,4856,Gogamcheedipalle,,585856,531025,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Mamidikuduru,4936,Gogannamattam,,587827,533248,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Yetapaka,6063,Gogubaka,,579059,533352,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Markapuram,5115,Goguladinne,,590866,523371,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Pedapadu,4965,Gogulapadu,,588396,534437,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Gurajala,5044,Gogulapadu,,589844,522414,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Rompicharla,5066,Gogulapadu,,590139,522617,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Allur,5167,Gogulapalle,,591877,524315,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Buttayagudem,4948,Gogumilli,,588042,534311,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Rampachodavaram,4895,Gogumilli,,587173,533288,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Pedapadu,4965,Gogunta,,588415,534437,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Goguvalasa,,586561,533295,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Goipaka,,581885,535521,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Gojara,,584091,531149,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Vinukonda,5062,Gokanakonda,,590090,522649,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Veerullapadu,4994,Gokarajupalle,,588918,521181,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Gudupalle,5426,Gokarlapalle,,596880,517426,Rural,Inhabitant
